Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
80,394,873,5,561339,440,995,29,643.0,42.1,797,50,88.0,48.48,1390542079.21,2173267.33,39.4,19.7,394,0,394,0.45,10.0,394,0,394,78.8,10.0,394,0,0,0,0,0,17460,100,2160891.09,12376.24,0,1500,639.84,15.0,225.0,0,0,1,0,1,0,0,0,0.01,639.84,643.0,88.0,17460,0,0,0,0,0,0,873,561339,5,440,22389,2941,872,20,0,0,0,0,0,0,0,0,172.16.14.26,10.0.0.11,TCP,DDoS
80,503,333,2,354978,96,1453,48,1066.0,5.2,1366,37,48.0,40.1,692152046.78,653021.44,50.3,25.15,503,0,503,1.51,10.0,503,0,503,251.5,10.0,503,0,0,0,0,0,6660,40,649122.81,3898.64,0,1500,1059.92,15.0,225.0,0,1,0,0,1,0,0,0,0.01,1059.92,1066.0,48.0,6660,0,0,0,0,0,0,333,354978,2,96,47734,5817,332,20,0,0,0,0,0,0,0,0,172.16.175.150,10.0.0.15,TCP,DDoS
443,48574,14,12,3136,3096,110,39,224.0,22.79,652,13,258.0,7.49,128272.68,535.16,4857.4,2428.7,48574,0,48574,3469.57,10.0,48574,0,48574,4047.83,10.0,48574,0,0,0,0,0,280,240,288.16,246.99,0,1500,239.69,15.0,225.0,0,1,0,0,1,0,0,0,0.86,239.69,224.0,258.0,280,0,0,0,0,0,0,14,3136,12,3096,13280,29244,13,20,0,0,0,0,0,0,0,0,192.168.1.41,10.0.0.13,TCP,BENIGN
53,6869,2,4,442,4700,1322,41,221.0,43.32,125,37,1175.0,21.28,747492.37,872.22,686.9,343.45,6869,0,6869,3434.5,10.0,6869,0,6869,1717.25,10.0,6869,0,0,0,0,0,40,80,290.74,581.48,0,1500,857.0,15.0,225.0,0,1,0,0,1,0,0,0,2.0,857.0,221.0,1175.0,40,0,0,0,0,0,0,2,442,4,4700,52063,6550,1,20,0,0,0,0,0,0,0,0,192.168.1.144,10.0.0.17,TCP,BENIGN
80,586,633,1,760233,48,649,63,1201.0,8.15,442,55,48.0,14.52,1275639261.74,1063758.39,58.6,29.3,586,0,586,0.93,10.0,586,0,586,586.0,10.0,586,0,0,0,0,0,12660,20,1062080.54,1677.85,0,1500,1199.18,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1199.18,1201.0,48.0,12660,0,0,0,0,0,0,633,760233,1,48,20644,32734,632,20,0,0,0,0,0,0,0,0,172.16.69.78,10.0.0.8,TCP,DDoS
80,967,352,5,401280,315,723,0,1140.0,47.49,780,48,63.0,40.4,411049129.99,365404.3,96.7,48.35,967,0,967,2.75,10.0,967,0,967,193.4,10.0,967,0,0,0,0,0,7040,100,360286.59,5117.71,0,1500,1124.92,15.0,225.0,0,0,1,0,1,0,0,0,0.01,1124.92,1140.0,63.0,7040,0,0,0,0,0,0,352,401280,5,315,22596,29850,351,20,0,0,0,0,0,0,0,0,172.16.28.35,10.0.0.9,TCP,DDoS
443,19789,12,21,4740,9471,743,22,395.0,48.26,753,37,451.0,37.01,717763.52,1666.75,1978.9,989.45,19789,0,19789,1649.08,10.0,19789,0,19789,942.33,10.0,19789,0,0,0,0,0,240,420,606.09,1060.66,0,1500,430.64,15.0,225.0,0,1,0,0,1,0,0,0,1.75,430.64,395.0,451.0,240,0,0,0,0,0,0,12,4740,21,9471,42477,33178,11,20,0,0,0,0,0,0,0,0,192.168.1.210,10.0.0.20,UDP,BENIGN
22,180858,44,37,8800,10582,1254,25,200.0,30.02,1217,23,286.0,34.4,107161.02,447.84,18085.8,9042.9,180858,0,180858,4110.41,10.0,180858,0,180858,4888.05,10.0,180858,0,0,0,0,0,880,740,243.27,204.57,0,1500,239.28,15.0,225.0,0,1,0,0,1,0,0,0,0.84,239.28,200.0,286.0,880,0,0,0,0,0,0,44,8800,37,10582,37051,2763,43,20,0,0,0,0,0,0,0,0,192.168.12.114,10.0.0.8,TCP,SSH-Patator
22,239876,71,38,19667,5130,1478,63,277.0,7.82,720,30,135.0,13.38,103369.93,454.38,23987.6,11993.8,239876,0,239876,3378.54,10.0,239876,0,239876,6312.53,10.0,239876,0,0,0,0,0,1420,760,295.97,158.41,0,1500,227.5,15.0,225.0,0,1,0,0,1,0,0,0,0.54,227.5,277.0,135.0,1420,0,0,0,0,0,0,71,19667,38,5130,11101,47873,70,20,0,0,0,0,0,0,0,0,192.168.12.152,10.0.0.7,TCP,SSH-Patator
53,39286,17,20,4165,22680,1213,4,245.0,39.75,836,10,1134.0,6.36,683148.41,941.57,3928.6,1964.3,39286,0,39286,2310.94,10.0,39286,0,39286,1964.3,10.0,39286,0,0,0,0,0,340,400,432.61,508.96,0,1500,725.54,15.0,225.0,0,1,0,0,1,0,0,0,1.18,725.54,245.0,1134.0,340,0,0,0,0,0,0,17,4165,20,22680,17268,44096,16,20,0,0,0,0,0,0,0,0,192.168.1.98,10.0.0.3,UDP,BENIGN
80,46,676,5,806468,410,981,13,1193.0,1.52,629,28,82.0,26.02,14408535714.29,12160714.29,4.6,2.3,46,0,46,0.07,10.0,46,0,46,9.2,10.0,46,0,0,0,0,0,13520,100,12071428.57,89285.71,0,1500,1184.84,15.0,225.0,0,1,1,0,1,0,0,0,0.01,1184.84,1193.0,82.0,13520,0,0,0,0,0,0,676,806468,5,410,34999,37568,675,20,0,0,0,0,0,0,0,0,172.16.248.204,10.0.0.20,TCP,DDoS
80,457,483,3,470442,294,314,37,974.0,21.38,275,14,98.0,41.73,1008000000.0,1040685.22,45.7,22.85,457,0,457,0.95,10.0,457,0,457,152.33,10.0,457,0,0,0,0,0,9660,60,1034261.24,6423.98,0,1500,968.59,15.0,225.0,0,0,1,0,1,0,0,0,0.01,968.59,974.0,98.0,9660,0,0,0,0,0,0,483,470442,3,294,48851,10284,482,20,0,0,0,0,0,0,0,0,172.16.7.124,10.0.0.8,TCP,DDoS
443,34251,17,13,4811,3107,1026,40,283.0,4.29,191,14,239.0,2.11,231108.26,875.63,3425.1,1712.55,34251,0,34251,2014.76,10.0,34251,0,34251,2634.69,10.0,34251,0,0,0,0,0,340,260,496.19,379.44,0,1500,263.93,15.0,225.0,0,1,0,0,1,0,0,0,0.76,263.93,283.0,239.0,340,0,0,0,0,0,0,17,4811,13,3107,23483,43465,16,20,0,0,0,0,0,0,0,0,192.168.1.89,10.0.0.15,UDP,BENIGN
443,33916,7,19,847,13623,1046,29,121.0,40.09,1389,23,717.0,10.13,426516.54,766.37,3391.6,1695.8,33916,0,33916,4845.14,10.0,33916,0,33916,1785.05,10.0,33916,0,0,0,0,0,140,380,206.33,560.04,0,1500,556.54,15.0,225.0,0,1,0,0,1,0,0,0,2.71,556.54,121.0,717.0,140,0,0,0,0,0,0,7,847,19,13623,44077,29320,6,20,0,0,0,0,0,0,0,0,192.168.1.206,10.0.0.6,UDP,BENIGN
443,29563,20,15,4780,735,521,35,239.0,37.86,228,13,49.0,40.18,186487.67,1183.51,2956.3,1478.15,29563,0,29563,1478.15,10.0,29563,0,29563,1970.87,10.0,29563,0,0,0,0,0,400,300,676.29,507.22,0,1500,157.57,15.0,225.0,0,1,0,0,1,0,0,0,0.75,157.57,239.0,49.0,400,0,0,0,0,0,0,20,4780,15,735,36185,13252,19,20,0,0,0,0,0,0,0,0,192.168.1.190,10.0.0.20,TCP,BENIGN
80,17293,23,29,6670,32480,1322,49,290.0,30.95,1302,14,1120.0,18.05,2262613.42,3005.26,1729.3,864.65,17293,0,17293,751.87,10.0,17293,0,17293,596.31,10.0,17293,0,0,0,0,0,460,580,1329.25,1676.01,0,1500,752.88,15.0,225.0,0,1,0,0,1,0,0,0,1.26,752.88,290.0,1120.0,460,0,0,0,0,0,0,23,6670,29,32480,56411,31006,22,20,0,0,0,0,0,0,0,0,192.168.1.52,10.0.0.15,UDP,BENIGN
80,941,729,4,427194,344,725,14,586.0,9.97,389,49,86.0,21.49,449566771.82,770767.61,94.1,47.05,941,0,941,1.29,10.0,941,0,941,235.25,10.0,941,0,0,0,0,0,14580,80,766561.51,4206.1,0,1500,583.27,15.0,225.0,0,0,1,0,1,0,0,0,0.01,583.27,586.0,86.0,14580,0,0,0,0,0,0,729,427194,4,344,10035,38670,728,20,0,0,0,0,0,0,0,0,172.16.31.62,10.0.0.10,TCP,DDoS
443,36466,7,17,1309,5559,744,57,187.0,31.35,835,1,327.0,24.75,188288.19,657.97,3646.6,1823.3,36466,0,36466,5209.43,10.0,36466,0,36466,2145.06,10.0,36466,0,0,0,0,0,140,340,191.91,466.06,0,1500,286.17,15.0,225.0,0,1,0,0,1,0,0,0,2.43,286.17,187.0,327.0,140,0,0,0,0,0,0,7,1309,17,5559,13787,54425,6,20,0,0,0,0,0,0,0,0,192.168.1.49,10.0.0.16,TCP,BENIGN
53,26913,23,17,5796,25398,1100,21,252.0,5.05,163,28,1494.0,15.31,1158637.6,1485.72,2691.3,1345.65,26913,0,26913,1170.13,10.0,26913,0,26913,1583.12,10.0,26913,0,0,0,0,0,460,340,854.29,631.43,0,1500,779.85,15.0,225.0,0,1,0,0,1,0,0,0,0.74,779.85,252.0,1494.0,460,0,0,0,0,0,0,23,5796,17,25398,19012,15735,22,20,0,0,0,0,0,0,0,0,192.168.1.145,10.0.0.17,UDP,BENIGN
53,36126,18,5,5994,1365,1212,46,333.0,27.56,185,56,273.0,27.77,203647.33,636.48,3612.6,1806.3,36126,0,36126,2007.0,10.0,36126,0,36126,7225.2,10.0,36126,0,0,0,0,0,360,100,498.12,138.37,0,1500,319.96,15.0,225.0,0,1,0,0,1,0,0,0,0.28,319.96,333.0,273.0,360,0,0,0,0,0,0,18,5994,5,1365,28862,7711,17,20,0,0,0,0,0,0,0,0,192.168.1.45,10.0.0.15,UDP,BENIGN
80,305,995,0,955200,0,340,30,960.0,11.28,1304,44,0,43.19,3032380952.38,3158730.16,30.5,15.25,305,0,305,0.31,10.0,305,0,305,305.0,10.0,305,0,0,0,0,0,19900,0,3158730.16,0.0,0,1500,960.0,15.0,225.0,0,1,0,0,1,0,0,0,0.0,960.0,960.0,0,19900,0,0,0,0,0,0,995,955200,0,0,40994,42469,994,20,0,0,0,0,0,0,0,0,172.16.113.222,10.0.0.8,TCP,DDoS
443,13662,27,3,8937,2274,1322,21,331.0,16.86,699,37,758.0,29.06,819997.07,2194.27,1366.2,683.1,13662,0,13662,506.0,10.0,13662,0,13662,4554.0,10.0,13662,0,0,0,0,0,540,60,1974.84,219.43,0,1500,373.7,15.0,225.0,0,1,0,0,1,0,0,0,0.11,373.7,331.0,758.0,540,0,0,0,0,0,0,27,8937,3,2274,63416,57230,26,20,0,0,0,0,0,0,0,0,192.168.1.159,10.0.0.5,UDP,BENIGN
443,49258,27,15,1890,9105,371,31,70.0,8.17,759,31,607.0,38.31,223167.17,852.48,4925.8,2462.9,49258,0,49258,1824.37,10.0,49258,0,49258,3283.87,10.0,49258,0,0,0,0,0,540,300,548.02,304.46,0,1500,261.79,15.0,225.0,0,1,0,0,1,0,0,0,0.56,261.79,70.0,607.0,540,0,0,0,0,0,0,27,1890,15,9105,45317,26736,26,20,0,0,0,0,0,0,0,0,192.168.1.232,10.0.0.4,TCP,BENIGN
53,24687,16,4,5824,920,1155,35,364.0,35.04,855,58,230.0,47.56,273069.6,809.81,2468.7,1234.35,24687,0,24687,1542.94,10.0,24687,0,24687,6171.75,10.0,24687,0,0,0,0,0,320,80,647.85,161.96,0,1500,337.2,15.0,225.0,0,1,0,0,1,0,0,0,0.25,337.2,364.0,230.0,320,0,0,0,0,0,0,16,5824,4,920,22449,39139,15,20,0,0,0,0,0,0,0,0,192.168.1.149,10.0.0.9,UDP,BENIGN
53,41704,23,24,5129,4056,546,54,223.0,41.42,1113,34,169.0,16.82,220189.86,1126.72,4170.4,2085.2,41704,0,41704,1813.22,10.0,41704,0,41704,1737.67,10.0,41704,0,0,0,0,0,460,480,551.37,575.35,0,1500,195.43,15.0,225.0,0,1,0,0,1,0,0,0,1.04,195.43,223.0,169.0,460,0,0,0,0,0,0,23,5129,24,4056,19585,23135,22,20,0,0,0,0,0,0,0,0,192.168.1.200,10.0.0.3,UDP,BENIGN
53,22627,30,23,12900,3197,303,58,430.0,1.8,423,56,139.0,23.37,711092.46,2341.3,2262.7,1131.35,22627,0,22627,754.23,10.0,22627,0,22627,983.78,10.0,22627,0,0,0,0,0,600,460,1325.26,1016.04,0,1500,303.72,15.0,225.0,0,1,0,0,1,0,0,0,0.77,303.72,430.0,139.0,600,0,0,0,0,0,0,30,12900,23,3197,63785,29036,29,20,0,0,0,0,0,0,0,0,192.168.1.35,10.0.0.19,TCP,BENIGN
8080,10518,29,30,5220,6930,612,10,180.0,19.22,1428,21,231.0,3.54,1154065.35,5604.1,1051.8,525.9,10518,0,10518,362.69,10.0,10518,0,10518,350.6,10.0,10518,0,0,0,0,0,580,600,2754.56,2849.54,0,1500,205.93,15.0,225.0,0,1,0,0,1,0,0,0,1.03,205.93,180.0,231.0,580,0,0,0,0,0,0,29,5220,30,6930,41999,21021,28,20,0,0,0,0,0,0,0,0,192.168.1.178,10.0.0.5,UDP,BENIGN
80,440,771,0,940620,0,371,28,1220.0,26.45,1011,1,0,1.4,2090266666.67,1713333.33,44.0,22.0,440,0,440,0.57,10.0,440,0,440,440.0,10.0,440,0,0,0,0,0,15420,0,1713333.33,0.0,0,1500,1220.0,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1220.0,1220.0,0,15420,0,0,0,0,0,0,771,940620,0,0,23516,54550,770,20,0,0,0,0,0,0,0,0,172.16.123.20,10.0.0.8,TCP,DDoS
443,31406,4,9,944,1998,311,40,236.0,19.01,712,17,222.0,19.75,93646.55,413.8,3140.6,1570.3,31406,0,31406,7851.5,10.0,31406,0,31406,3489.56,10.0,31406,0,0,0,0,0,80,180,127.32,286.48,0,1500,226.31,15.0,225.0,0,1,0,0,1,0,0,0,2.25,226.31,236.0,222.0,80,0,0,0,0,0,0,4,944,9,1998,54304,50358,3,20,0,0,0,0,0,0,0,0,192.168.1.222,10.0.0.14,TCP,BENIGN
21,22933,43,46,2236,4232,819,27,52.0,31.78,410,52,92.0,31.19,281916.05,3879.18,2293.3,1146.65,22933,0,22933,533.33,10.0,22933,0,22933,498.54,10.0,22933,0,0,0,0,0,860,920,1874.21,2004.97,0,1500,72.67,15.0,225.0,0,1,0,0,1,0,0,0,1.07,72.67,52.0,92.0,860,0,0,0,0,0,0,43,2236,46,4232,29992,57358,42,20,0,0,0,0,0,0,0,0,192.168.10.156,10.0.0.5,TCP,FTP-Patator
443,49412,5,20,2065,16520,979,40,413.0,39.76,607,35,826.0,32.59,376047.1,505.85,4941.2,2470.6,49412,0,49412,9882.4,10.0,49412,0,49412,2470.6,10.0,49412,0,0,0,0,0,100,400,101.17,404.68,0,1500,743.4,15.0,225.0,0,1,0,0,1,0,0,0,4.0,743.4,413.0,826.0,100,0,0,0,0,0,0,5,2065,20,16520,17263,37267,4,20,0,0,0,0,0,0,0,0,192.168.1.231,10.0.0.4,UDP,BENIGN
80,292,897,5,472719,420,1143,24,527.0,37.64,705,6,84.0,39.41,1566685430.46,2986754.97,29.2,14.6,292,0,292,0.33,10.0,292,0,292,58.4,10.0,292,0,0,0,0,0,17940,100,2970198.68,16556.29,0,1500,524.54,15.0,225.0,0,1,0,0,1,0,0,0,0.01,524.54,527.0,84.0,17940,0,0,0,0,0,0,897,472719,5,420,53021,63565,896,20,0,0,0,0,0,0,0,0,172.16.133.156,10.0.0.20,TCP,DDoS
443,32840,22,21,1672,23541,839,40,76.0,7.47,1264,53,1121.0,18.91,767519.03,1308.98,3284.0,1642.0,32840,0,32840,1492.73,10.0,32840,0,32840,1563.81,10.0,32840,0,0,0,0,0,440,420,669.71,639.27,0,1500,586.35,15.0,225.0,0,1,0,0,1,0,0,0,0.95,586.35,76.0,1121.0,440,0,0,0,0,0,0,22,1672,21,23541,45757,12322,21,20,0,0,0,0,0,0,0,0,192.168.1.100,10.0.0.4,TCP,BENIGN
80,18,701,0,360314,0,915,64,514.0,15.04,1126,53,0,21.76,12868357142.86,25035714.29,1.8,0.9,18,0,18,0.03,10.0,18,0,18,18.0,10.0,18,0,0,0,0,0,14020,0,25035714.29,0.0,0,1500,514.0,15.0,225.0,0,0,0,0,1,0,0,0,0.0,514.0,514.0,0,14020,0,0,0,0,0,0,701,360314,0,0,27363,6401,700,20,0,0,0,0,0,0,0,0,172.16.237.16,10.0.0.3,TCP,DDoS
80,157,384,0,313728,0,900,8,817.0,16.2,995,30,0,3.84,1878610778.44,2299401.2,15.7,7.85,157,0,157,0.41,10.0,157,0,157,157.0,10.0,157,0,0,0,0,0,7680,0,2299401.2,0.0,0,1500,817.0,15.0,225.0,0,0,0,0,1,0,0,0,0.0,817.0,817.0,0,7680,0,0,0,0,0,0,384,313728,0,0,6650,61596,383,20,0,0,0,0,0,0,0,0,172.16.138.84,10.0.0.20,TCP,DDoS
80,20369,23,25,8648,9975,125,17,376.0,35.37,435,63,399.0,47.7,913832.87,2355.37,2036.9,1018.45,20369,0,20369,885.61,10.0,20369,0,20369,814.76,10.0,20369,0,0,0,0,0,460,500,1128.61,1226.75,0,1500,387.98,15.0,225.0,0,1,0,0,1,0,0,0,1.09,387.98,376.0,399.0,460,0,0,0,0,0,0,23,8648,25,9975,35275,34896,22,20,0,0,0,0,0,0,0,0,192.168.1.118,10.0.0.20,TCP,BENIGN
80,171,480,1,608160,99,160,42,1267.0,40.55,657,8,99.0,13.88,3360546961.33,2657458.56,17.1,8.55,171,0,171,0.36,10.0,171,0,171,171.0,10.0,171,0,0,0,0,0,9600,20,2651933.7,5524.86,0,1500,1264.57,15.0,225.0,0,1,0,0,1,0,0,0,0.0,1264.57,1267.0,99.0,9600,0,0,0,0,0,0,480,608160,1,99,64900,38791,479,20,0,0,0,0,0,0,0,0,172.16.198.231,10.0.0.9,TCP,DDoS
80,524,468,0,473148,0,310,14,1011.0,12.19,1142,0,0,3.16,886044943.82,876404.49,52.4,26.2,524,0,524,1.12,10.0,524,0,524,524.0,10.0,524,0,0,0,0,0,9360,0,876404.49,0.0,0,1500,1011.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1011.0,1011.0,0,9360,0,0,0,0,0,0,468,473148,0,0,57552,1805,467,20,0,0,0,0,0,0,0,0,172.16.41.66,10.0.0.15,TCP,DDoS
53,9935,7,29,406,33988,559,41,58.0,13.16,755,34,1172.0,41.47,3458421.32,3619.91,993.5,496.75,9935,0,9935,1419.29,10.0,9935,0,9935,342.59,10.0,9935,0,0,0,0,0,140,580,703.87,2916.04,0,1500,955.39,15.0,225.0,0,1,0,0,1,0,0,0,4.14,955.39,58.0,1172.0,140,0,0,0,0,0,0,7,406,29,33988,38456,25432,6,20,0,0,0,0,0,0,0,0,192.168.1.122,10.0.0.12,UDP,BENIGN
443,14726,27,18,1701,15498,1052,36,63.0,38.9,736,41,861.0,5.23,1167141.69,3053.75,1472.6,736.3,14726,0,14726,545.41,10.0,14726,0,14726,818.11,10.0,14726,0,0,0,0,0,540,360,1832.25,1221.5,0,1500,382.2,15.0,225.0,0,1,0,0,1,0,0,0,0.67,382.2,63.0,861.0,540,0,0,0,0,0,0,27,1701,18,15498,30933,1522,26,20,0,0,0,0,0,0,0,0,192.168.1.174,10.0.0.2,TCP,BENIGN
8080,48568,21,9,5817,7146,500,31,277.0,8.38,939,3,794.0,12.42,266849.19,617.56,4856.8,2428.4,48568,0,48568,2312.76,10.0,48568,0,48568,5396.44,10.0,48568,0,0,0,0,0,420,180,432.29,185.27,0,1500,432.1,15.0,225.0,0,1,0,0,1,0,0,0,0.43,432.1,277.0,794.0,420,0,0,0,0,0,0,21,5817,9,7146,23703,42677,20,20,0,0,0,0,0,0,0,0,192.168.1.76,10.0.0.19,UDP,BENIGN
21,92822,10,34,1280,2584,1185,30,128.0,21.57,222,18,76.0,35.87,41623.58,473.97,9282.2,4641.1,92822,0,92822,9282.2,10.0,92822,0,92822,2730.06,10.0,92822,0,0,0,0,0,200,680,107.72,366.25,0,1500,87.82,15.0,225.0,0,1,0,0,1,0,0,0,3.4,87.82,128.0,76.0,200,0,0,0,0,0,0,10,1280,34,2584,7096,3877,9,20,0,0,0,0,0,0,0,0,192.168.10.126,10.0.0.1,TCP,FTP-Patator
22,226560,64,77,12480,25718,273,12,195.0,25.77,1405,50,334.0,4.67,168592.49,622.32,22656.0,11328.0,226560,0,226560,3540.0,10.0,226560,0,226560,2942.34,10.0,226560,0,0,0,0,0,1280,1540,282.47,339.85,0,1500,270.91,15.0,225.0,0,1,0,0,1,0,0,0,1.2,270.91,195.0,334.0,1280,0,0,0,0,0,0,64,12480,77,25718,38212,5081,63,20,0,0,0,0,0,0,0,0,192.168.12.195,10.0.0.17,TCP,SSH-Patator
443,19215,10,29,2010,24476,751,57,201.0,14.33,252,25,844.0,7.67,1377685.31,2028.61,1921.5,960.75,19215,0,19215,1921.5,10.0,19215,0,19215,662.59,10.0,19215,0,0,0,0,0,200,580,520.16,1508.45,0,1500,679.13,15.0,225.0,0,1,0,0,1,0,0,0,2.9,679.13,201.0,844.0,200,0,0,0,0,0,0,10,2010,29,24476,51472,39319,9,20,0,0,0,0,0,0,0,0,192.168.1.248,10.0.0.5,UDP,BENIGN
53,30643,12,15,1212,17055,525,57,101.0,16.11,642,15,1137.0,5.43,595928.62,880.83,3064.3,1532.15,30643,0,30643,2553.58,10.0,30643,0,30643,2042.87,10.0,30643,0,0,0,0,0,240,300,391.48,489.35,0,1500,676.56,15.0,225.0,0,1,0,0,1,0,0,0,1.25,676.56,101.0,1137.0,240,0,0,0,0,0,0,12,1212,15,17055,53926,45961,11,20,0,0,0,0,0,0,0,0,192.168.1.29,10.0.0.6,UDP,BENIGN
80,14191,28,29,5796,9947,608,45,207.0,20.42,200,38,343.0,13.75,1108583.9,4013.8,1419.1,709.55,14191,0,14191,506.82,10.0,14191,0,14191,489.34,10.0,14191,0,0,0,0,0,560,580,1971.69,2042.11,0,1500,276.19,15.0,225.0,0,1,0,0,1,0,0,0,1.04,276.19,207.0,343.0,560,0,0,0,0,0,0,28,5796,29,9947,12394,3036,27,20,0,0,0,0,0,0,0,0,192.168.1.182,10.0.0.20,TCP,BENIGN
22,298421,35,26,7630,3952,348,1,218.0,4.02,555,16,152.0,10.71,38809.64,204.4,29842.1,14921.05,298421,0,298421,8526.31,10.0,298421,0,298421,11477.73,10.0,298421,0,0,0,0,0,700,520,117.28,87.12,0,1500,189.87,15.0,225.0,0,1,0,0,1,0,0,0,0.74,189.87,218.0,152.0,700,0,0,0,0,0,0,35,7630,26,3952,27252,25395,34,20,0,0,0,0,0,0,0,0,192.168.12.117,10.0.0.15,TCP,SSH-Patator
80,597,700,2,932400,18,1422,56,1332.0,40.66,288,42,9.0,7.0,1536108731.47,1156507.41,59.7,29.85,597,0,597,0.85,10.0,597,0,597,298.5,10.0,597,0,0,0,0,0,14000,40,1153212.52,3294.89,0,1500,1328.23,15.0,225.0,0,0,0,0,1,0,0,0,0.0,1328.23,1332.0,9.0,14000,0,0,0,0,0,0,700,932400,2,18,62753,31211,699,20,0,0,0,0,0,0,0,0,172.16.51.232,10.0.0.3,TCP,DDoS
53,47576,14,17,770,13991,453,45,55.0,11.52,483,35,823.0,14.71,310196.28,651.45,4757.6,2378.8,47576,0,47576,3398.29,10.0,47576,0,47576,2798.59,10.0,47576,0,0,0,0,0,280,340,294.2,357.25,0,1500,476.16,15.0,225.0,0,1,0,0,1,0,0,0,1.21,476.16,55.0,823.0,280,0,0,0,0,0,0,14,770,17,13991,58896,10740,13,20,0,0,0,0,0,0,0,0,192.168.1.238,10.0.0.19,UDP,BENIGN
443,42520,11,17,2750,19839,224,11,250.0,14.71,381,53,1167.0,10.77,531130.97,658.36,4252.0,2126.0,42520,0,42520,3865.45,10.0,42520,0,42520,2501.18,10.0,42520,0,0,0,0,0,220,340,258.64,399.72,0,1500,806.75,15.0,225.0,0,1,0,0,1,0,0,0,1.55,806.75,250.0,1167.0,220,0,0,0,0,0,0,11,2750,17,19839,58976,53245,10,20,0,0,0,0,0,0,0,0,192.168.1.160,10.0.0.20,UDP,BENIGN
80,25167,27,24,6021,24528,804,64,223.0,16.76,653,23,1022.0,2.28,1213369.35,2025.66,2516.7,1258.35,25167,0,25167,932.11,10.0,25167,0,25167,1048.62,10.0,25167,0,0,0,0,0,540,480,1072.41,953.25,0,1500,599.0,15.0,225.0,0,1,0,0,1,0,0,0,0.89,599.0,223.0,1022.0,540,0,0,0,0,0,0,27,6021,24,24528,40132,15353,26,20,0,0,0,0,0,0,0,0,192.168.1.163,10.0.0.18,UDP,BENIGN
80,31012,18,13,7776,16068,426,12,432.0,13.14,593,34,1236.0,27.15,768615.82,999.29,3101.2,1550.6,31012,0,31012,1722.89,10.0,31012,0,31012,2385.54,10.0,31012,0,0,0,0,0,360,260,580.23,419.06,0,1500,769.16,15.0,225.0,0,1,0,0,1,0,0,0,0.72,769.16,432.0,1236.0,360,0,0,0,0,0,0,18,7776,13,16068,52854,61113,17,20,0,0,0,0,0,0,0,0,192.168.1.209,10.0.0.9,TCP,BENIGN
80,590,966,3,833658,66,834,3,863.0,35.47,820,18,22.0,28.59,1389540000.0,1615000.0,59.0,29.5,590,0,590,0.61,10.0,590,0,590,196.67,10.0,590,0,0,0,0,0,19320,60,1610000.0,5000.0,0,1500,860.4,15.0,225.0,0,0,0,0,1,0,0,0,0.0,860.4,863.0,22.0,19320,0,0,0,0,0,0,966,833658,3,66,13336,55833,965,20,0,0,0,0,0,0,0,0,172.16.152.82,10.0.0.8,TCP,DDoS
22,294229,39,31,8775,3689,215,29,225.0,30.48,140,61,119.0,1.03,42360.12,237.9,29422.9,14711.45,294229,0,294229,7544.33,10.0,294229,0,294229,9491.26,10.0,294229,0,0,0,0,0,780,620,132.55,105.36,0,1500,178.06,15.0,225.0,0,1,0,0,1,0,0,0,0.79,178.06,225.0,119.0,780,0,0,0,0,0,0,39,8775,31,3689,61155,41247,38,20,0,0,0,0,0,0,0,0,192.168.12.111,10.0.0.16,TCP,SSH-Patator
